stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,nearest_node
Esting,326494,602301,48.212685,11.319195,,,344652410
"Esting, Kreuzstraße",482435,655265,48.2046,11.312808,,,102755993
"Esting, Kreuzstraße",482435,659880,48.203773,11.312556,,,102755993
"Esting, Kriegerdenkmal",429881,162886,48.200512,11.308253,,,102755993
"Esting, Kriegerdenkmal",429881,25839,48.200603,11.308262,,,102755993
"Esting, Schloss",231219,594928,48.20092,11.309179,,,102755993
"Esting, Schule",243096,528224,48.210087,11.316212,,,344652410
"Esting, Schule",243096,81351,48.210438,11.316374,,,344652410
"Esting, Sonnenstraße",181107,400798,48.20238,11.310966,,,102755993
"Esting, Sonnenstraße",181107,571365,48.202133,11.310876,,,102755993
"Esting, Wachtweg",221618,387337,48.199574,11.303995,,,102755993
"Esting, Wachtweg",221618,670022,48.19949,11.304031,,,102755993
Ettalstraße,195258,270281,48.11336,11.514156,,,1705279585
Ettalstraße,195258,98688,48.113213,11.513446,,,1705279579
Eulenspiegelstraße,100647,264034,48.087963,11.669151,,,54771872
Eulenspiegelstraße,100647,520593,48.088047,11.669241,,,54771885
Euro-Industriepark Nord,506007,189280,48.201077,11.602326,,,1185687020
Euro-Industriepark Nord,506007,320355,48.2007,11.603233,,,1185687002
Euro-Industriepark West,364954,530842,48.192764,11.583847,,,19371341
Euro-Industriepark West,364954,66946,48.192524,11.584171,,,19371341
Eversbuschstraße,80538,284098,48.19104,11.459745,,,357239
Eversbuschstraße,80538,536728,48.190865,11.4597,,,357239
Fachnerstraße,658130,159166,48.12985,11.517058,,,27550635
Fachnerstraße,658130,36093,48.12984,11.516896,,,27550634
Fasanenpark,277019,304192,48.079723,11.607276,,,524513833
Fasanenpark,277019,580041,48.079712,11.609378,,,524513833
Fasanenpark,277019,656519,48.07947,11.606988,,,524513833
Fasanenstraße,214423,10875,48.167225,11.487252,,,194273694
Fasanenstraße,214423,284598,48.167072,11.487629,,,194273694
Fasanerie,445409,657495,48.196392,11.524469,,,12267272284
"Fasanerie, München",445409,394422,48.197517,11.523903,,,21521838
Fasaneriestraße,112777,335879,48.157383,11.543324,,,30975895
Fasangarten,221508,12163,48.093414,11.604033,,,7036957878
Fasangartenstraße,422734,487544,48.08986,11.611255,,,1955190
Fasangartenstraße,422734,615913,48.089787,11.611093,,,3485154591
Federseestraße,530280,133076,48.17558,11.398112,,,543441
Federseestraße,530280,89092,48.17541,11.398013,,,543441
Feldbergstraße,449259,120074,48.10848,11.664004,,,2041424
Feldbergstraße,449259,241739,48.108536,11.663456,,,2041424
Feldbergstraße,449259,255707,48.10869,11.664049,,,2041424
Feldbergstraße,449259,302849,48.10812,11.663717,,,2041424
Feldbergstraße,449259,644055,48.108856,11.663133,,,16059465
Feldbergstraße,449259,7003,48.107944,11.663393,,,266641590
"Feldgeding, Hirtenweg",430418,112420,48.246758,11.379481,,,190822936
"Feldgeding, Hirtenweg",430418,448602,48.246845,11.379094,,,190822936
"Feldgeding, Mitterweg",35645,189924,48.245403,11.372231,,,190822936
"Feldgeding, Mitterweg",35645,409271,48.245583,11.372663,,,190822936
"Feldgeding, Steinfeldstraße",189700,252221,48.24543,11.37003,,,190822936
"Feldgeding, Steinfeldstraße",189700,450538,48.246223,11.369833,,,190822936
Feldkirchen,592082,291123,48.151222,11.731602,,,207098558
Feldkirchen,592082,323007,48.151093,11.731629,,,2326846358
Feldkirchen (Kreis München),592082,519675,48.150986,11.731342,,,2326846358
Feldkirchen(b München),592082,212334,48.151848,11.732103,,,207098558
"Feldkirchen, Dornacher Straße",462581,42380,48.1522,11.725925,,,207098558
"Feldkirchen, Dornacher Straße",462581,424578,48.15289,11.725718,,,207098558
"Feldkirchen, Emeranstraße",484323,124641,48.15033,11.737244,,,1806773
"Feldkirchen, Emeranstraße",484323,679529,48.150425,11.737235,,,1806773
"Feldkirchen, F.-Schüle-Str.",585133,133254,48.150883,11.742607,,,13741157780
"Feldkirchen, F.-Schüle-Str.",585133,648462,48.1509,11.742759,,,13741157780
"Feldkirchen, Fasanweg",47326,153680,48.146538,11.742499,,,428661
"Feldkirchen, Fasanweg",47326,454693,48.14654,11.74284,,,428661
"Feldkirchen, Gewerbegeb. Süd",21272,133024,48.140903,11.74002,,,184047788
"Feldkirchen, Hohenlindner Str.",54920,103609,48.1472,11.738169,,,13741157780
"Feldkirchen, Hohenlindner Str.",54920,595199,48.147057,11.738555,,,13741157780
"Feldkirchen, Jahnstraße",557968,118279,48.144463,11.731809,,,13741157780
"Feldkirchen, Jahnstraße",557968,219085,48.144543,11.731809,,,13741157780
"Feldkirchen, Kapellenstraße",501679,131133,48.149395,11.745023,,,13741157780
"Feldkirchen, Kapellenstraße",501679,613737,48.14934,11.744924,,,13741157780
"Feldkirchen, Mozartstraße",191197,289772,48.15122,11.723374,,,207098558
"Feldkirchen, Mozartstraße",191197,564860,48.15124,11.723266,,,207098558
"Feldkirchen, Münchner Straße",293944,477340,48.14637,11.728126,,,1806773
"Feldkirchen, Münchner Straße",293944,485952,48.146675,11.728871,,,1806773
"Feldkirchen, Olympiastraße",684584,368474,48.143856,11.723023,,,1806773
"Feldkirchen, Olympiastraße",684584,71198,48.14382,11.723293,,,1806773
"Feldkirchen, Rathaus",163583,292768,48.147915,11.731692,,,1806773
"Feldkirchen, Rathaus",163583,31913,48.14752,11.730731,,,1806773
"Feldkirchen, Zeppelinstraße",118823,172182,48.148544,11.728548,,,2326846358
"Feldkirchen, Zeppelinstraße",118823,484592,48.147663,11.728988,,,11658087
Feldmoching,593185,254378,48.213882,11.540827,,,32860689
Feldmoching,593185,635208,48.213886,11.540603,,,32860689
Feldmoching,593185,666464,48.21379,11.540827,,,32860689
Feldmoching,593185,669898,48.214,11.539632,,,32860689
Feldmoching,593185,88370,48.21393,11.539022,,,32692680
Feldmoching,593185,89444,48.21354,11.540495,,,32840554
Feldmoching Bf. Ost,82705,311490,48.21406,11.543289,,,32625337
Feldmoching Bf. Ost,82705,681422,48.213573,11.543145,,,32625337
Feldmochinger Anger,147705,187054,48.209045,11.543819,,,32629008
Feldmochinger Anger,147705,231448,48.209152,11.543872,,,32629008
Feldmochinger See,306709,262559,48.218384,11.518297,,,260735631
Feldmochinger See,306709,382666,48.218166,11.51748,,,29857787
Fercha,523106,561396,48.0033,11.414901,,,1835547678
Fercha,523106,78885,48.003193,11.41491,,,1835547678
Ferchenbachstraße,598267,236996,48.20241,11.494196,,,21610867
Ferchenbachstraße,598267,643646,48.20301,11.493917,,,21610867
Fernpaßstraße,85428,330421,48.114826,11.522771,,,28933390
Fernpaßstraße,85428,444200,48.115185,11.522879,,,28933390
Fertigstraße,513786,135953,48.088806,11.509179,,,314459312
Fertigstraße,513786,65753,48.088905,11.509162,,,314459312
"Finsingerm.,Brennermühlstr",516842,237581,48.264946,11.759477,,,427301
"Finsingerm.,Brennermühlstr",516842,289386,48.264854,11.759387,,,427301
"Finsingerm.,Hintere Moosstr.",427660,110075,48.254223,11.777875,,,1590077889
"Finsingerm.,Hintere Moosstr.",427660,222361,48.254196,11.777991,,,1590077889
"Finsingermoos, Ismaninger Str",192538,531489,48.257637,11.777093,,,1590077889
"Finsingermoos, Ismaninger Str",192538,661999,48.257545,11.777174,,,1590077889
Finsterwalderstraße,413105,147037,48.176083,11.47446,,,4973661017
Finsterwalderstraße,413105,86531,48.175556,11.475052,,,13040725743
Fischer-v.-Erlach-Straße,198421,467001,48.138714,11.479652,,,25075289
Fischer-v.-Erlach-Straße,198421,596701,48.13867,11.480083,,,25075289
Flemischweg,217161,498491,48.128067,11.470318,,1,1364767279
Florastraße,462065,513311,48.117104,11.682689,,,1271288226
Florastraße,462065,558048,48.11752,11.682482,,,2204472162
Florastraße,462065,573332,48.11741,11.682482,,,2204472162
Floriansmühlstraße,678913,107465,48.191483,11.621532,,,2039517
Floriansmühlstraße,678913,501977,48.19131,11.62005,,,2039517
Floriansmühlstraße,678913,502676,48.1918,11.621433,,,2039517
Floßlände,401895,558335,48.094753,11.545346,,,1699739335
Floßlände,401895,570656,48.09469,11.545732,,,1699739335
Flurstraße,405024,196909,48.135757,11.604913,,,1078912409
Flurstraße,405024,317205,48.135597,11.604913,,,1078912455
Flurstraße,405024,337715,48.135494,11.604895,,,1078912455
Flurstraße,405024,44803,48.135662,11.604778,,,1078912409
Flößergasse,279984,145136,48.10367,11.538321,,,274305719
Flößergasse,279984,93152,48.103394,11.537935,,,26483790
Fockensteinstraße,487470,263349,48.109703,11.589282,,,29533079
Fockensteinstraße,487470,463035,48.10982,11.589049,,,29533079
Forst-Kasten-Allee,316022,208952,48.095245,11.477676,,,21140610
Forstenried,114959,164657,48.084846,11.494708,,,290307714
Forstenried,114959,495828,48.08475,11.494878,,,290307714
Forstenrieder Allee,247743,245583,48.094563,11.498418,,,1628989288
Forstenrieder Allee,247743,281211,48.094677,11.498678,,,1628989288
Forstenrieder Allee,247743,326839,48.094658,11.498193,,,1628989288
Forstenrieder Allee,247743,396372,48.09513,11.49937,,,1685249152
Forstenrieder Allee,247743,419861,48.095047,11.49937,,,1685249152
Forstenrieder Park,548245,252637,48.0775,11.488446,,,286076882
Frankfurter Ring,473999,100417,48.187424,11.57314,,,13665168
Frankfurter Ring,473999,10218,48.186825,11.572663,,,235496893
Frankfurter Ring,473999,172764,48.187645,11.572115,,,13665131
Frankfurter Ring,473999,177071,48.186836,11.572753,,,235496893
Frankfurter Ring,473999,513005,48.187855,11.572762,,,13665131
Frankfurter Ring,473999,567099,48.187126,11.572583,,,13665168
Franz-Heubl-Straße,664871,303851,48.10176,11.659117,,1,271078062
Franz-Nißl-Straße,391050,152475,48.196274,11.461012,,,197549846
Franz-Nißl-Straße,391050,582541,48.196346,11.461102,,,197549846
Franz-Sperr-Weg,213026,311567,48.20383,11.538743,,,32629038
Franz-Sperr-Weg,213026,659740,48.20397,11.538815,,,32629038
Frasdorfer Straße,385800,277296,48.10111,11.59116,,,32959555
Frasdorfer Straße,385800,657796,48.101276,11.5908,,,32959555
Frauendorferstraße,616067,572124,48.163483,11.476265,,,157185893
Frauendorferstraße,616067,614263,48.163765,11.476867,,,157185893
Frauenmantelanger,208427,273302,48.209267,11.568019,,,27140986
Frauenmantelanger,208427,45421,48.2095,11.568495,,,26951231
Fraunhoferstraße,414179,154379,48.128197,11.576688,,,1679671529
Fraunhoferstraße,414179,38004,48.12853,11.575188,,,1245411594
Fraunhoferstraße,414179,463781,48.127995,11.57667,,,1679671529
Fraunhoferstraße,414179,615306,48.129288,11.574361,,,363166
Fraunhoferstraße,414179,640144,48.12923,11.574253,,,363166
Fraunhoferstraße,414179,72318,48.128143,11.575915,,,19088835
Freieneck,342734,194701,48.26625,11.747368,,,427301
Freieneck,342734,216916,48.266327,11.747215,,,427301
Freiham,654427,91,48.140915,11.409538,,,4973877371
Freiham,654427,94669,48.140633,11.411137,,,4973877371
Freiham Bf. (Süd),670963,405602,48.138588,11.410805,,,417770766
Freiham Bf. (Süd),670963,570796,48.13869,11.411209,,,417770766
"Freiham, Möbel Höffner",189773,419688,48.134235,11.412907,,1,26458254
Freiligrathstraße,483141,192777,48.17796,11.585536,,,13888060
Freiligrathstraße,483141,356350,48.17837,11.585024,,,33638654
Freimann,435561,166029,48.191944,11.614345,,,965823346
Freimann,435561,329351,48.19198,11.614237,,,965823346
Freimanner Hölzl,124513,634912,48.19204,11.601239,,1,2339604868
Freischützstraße,278570,115411,48.15838,11.641843,,,4226710532
Freischützstraße,278570,211710,48.159084,11.642534,,,17191287
Freischützstraße,278570,383571,48.15881,11.641663,,,4226710532
Friedastraße,232861,167058,48.081295,11.528924,,,27468366
Friedastraße,232861,287228,48.08089,11.528969,,,27468366
Friedastraße,232861,431132,48.080814,11.529005,,,27468366
Friedastraße,232861,68124,48.081226,11.529113,,,27468366
Friedenheimer Straße,179357,643421,48.135002,11.511048,,,27579276
Friedenheimer Straße,179357,79348,48.135254,11.510886,,,27479530
Friedensengel/Villa Stuck,44745,135217,48.140938,11.600143,,,335664152
Friedensengel/Villa Stuck,44745,278780,48.14047,11.600053,,,335664152
Friedensengel/Villa Stuck,44745,5685,48.140656,11.600736,,,335664152
Friedensengel/Villa Stuck,44745,668450,48.140537,11.600664,,,335664152
Friedenspromenade,45002,114553,48.118683,11.682923,,,998240050
Friedenspromenade,45002,623190,48.11804,11.682914,,,861734924
Friedenspromenade,45002,627020,48.118267,11.68401,,,1811395
Friedhof Obermenzing,93592,353634,48.164425,11.447591,,,194492172
Friedhof Obermenzing,93592,372509,48.16437,11.447968,,,194492172
Friedhof Perlach,39926,209795,48.09801,11.640684,,,25877809
Friedhof Perlach,39926,629019,48.098007,11.64028,,,25877809
Friedhof Riem,514677,243175,48.13282,11.679967,,,21286261
Friedhof Riem,514677,504413,48.132767,11.679779,,,21286261
Friedhof Untermenzing,245382,294721,48.177902,11.461623,,,194557878
Friedhof Untermenzing,245382,98003,48.177814,11.461793,,,387802284
Friedrich-Eckart-Straße,353238,109292,48.140392,11.637701,,,551838724
Friedrich-Eckart-Straße,353238,224662,48.140244,11.635662,,,50761118
Friedrich-Eckart-Straße,353238,373713,48.14035,11.635411,,,50761118
Friedrich-Eckart-Straße,353238,446255,48.140297,11.636902,,,551838724
Friedrich-Eckart-Straße,353238,514880,48.141365,11.637522,,,50746462
Friedrich-Eckart-Straße,353238,663829,48.141155,11.636911,,,17419571
Friedrich-Engels-Bogen,159997,141956,48.106445,11.659189,,,1653842157
Friedrich-Engels-Bogen,159997,330395,48.106243,11.658866,,,21643994
Friedrich-Hebbel-Straße,667448,250556,48.11272,11.526553,,,26007668
Friedrich-Hebbel-Straße,667448,476212,48.11222,11.526023,,,26007667
Friedrichstraße,212219,411059,48.159973,11.580551,,1,27479770
Friesplatz,387124,305024,48.09971,11.67243,,,261699081
Friesplatz,387124,91252,48.10071,11.672691,,,1607743400
Fritz-Meyer-Weg,270229,289133,48.1725,11.636579,,,21517939
Fritz-Meyer-Weg,270229,401439,48.172497,11.636713,,,21517918
Fritz-Meyer-Weg,270229,580599,48.172943,11.636534,,,21517939
Fritz-Meyer-Weg,270229,675158,48.17286,11.636848,,,21517918
Frohnloh,139778,103021,48.0819,11.329004,,Ri,281774
Frohnloh,139778,494890,48.08134,11.329049,,Ri,281774
Fröttmaning,49381,164336,48.211845,11.616519,,,221616076
Fröttmaning,49381,20367,48.21177,11.616834,,,221616076
Fröttmaning,49381,55980,48.211823,11.616618,,,221616076
Fröttmaning,49381,683209,48.211792,11.616753,,,221616076
Fröttmaning Auensiedlung,335992,123988,48.214794,11.635528,,,4241706370
Fröttmaning Auensiedlung,335992,347174,48.214767,11.635779,,,4241706370
Fuggerstraße,563592,239966,48.123814,11.534701,,,1710781732
Fuggerstraße,563592,245745,48.124073,11.534539,,,4826326
Furth,26167,13098,48.03482,11.591744,,,33049148
Furth,26167,1880,48.034737,11.591429,,,33049148
Furth,26167,331862,48.03443,11.59239,,,33049148
Furth(b Deisenhofen),26167,463936,48.035522,11.593281,,,33049148
"Furth, Am Gries",631399,445096,48.03001,11.602092,,,25454997
"Furth, Am Gries",631399,648384,48.030216,11.60264,,,25454997
"Furth, Auf der Wies",307034,435849,48.031044,11.600565,,,25454997
"Furth, Auf der Wies",307034,668953,48.031105,11.600529,,,25454997
Fürstenried West,324998,149669,48.088364,11.480963,,,122376181
Fürstenried West,324998,199074,48.08854,11.480856,,,21583780
Fürstenried West,324998,398848,48.088795,11.480083,,,376753
Fürstenried West,324998,453445,48.088585,11.480254,,,21583780
Fürstenried West,324998,536473,48.088722,11.480344,,,21583780
Fürstenried West,324998,572821,48.088646,11.480595,,,21583780
Fürstenried West,324998,582583,48.08831,11.480927,,,122376181
Fürstenried West,324998,640306,48.088417,11.481071,,,122376181
Fürstenrieder Straße,421312,209310,48.140297,11.502963,,,173886203
Fürstenrieder Straße,421312,369421,48.13967,11.503601,,,21412148
Fürstenrieder Straße,421312,468826,48.139744,11.503547,,,440793
Fürstenrieder Straße,421312,557651,48.13933,11.50326,,,21412148
Fürstenrieder Straße,421312,638180,48.13927,11.503125,,,21412148
Fürstenrieder Straße,421312,662744,48.13923,11.503044,,,26782383
Gaiglstraße,575951,313984,48.152397,11.550484,,,16527627
Gaiglstraße,575951,956,48.152428,11.55034,,,16527627
Galileiplatz,141923,397601,48.14436,11.606557,,,917014585
Galileiplatz,141923,561535,48.144108,11.606728,,,917014585
Ganghoferbrücke,501180,395471,48.127956,11.539165,,,272078694
Ganghoferbrücke,501180,534943,48.127914,11.539039,,,272078694
Garching,39702,138102,48.249195,11.652281,,,427301
Garching,39702,192127,48.249382,11.652362,,,427301
Garching,39702,223016,48.249863,11.653224,,,427301
Garching,39702,258578,48.2493,11.651787,,,427301
"Garching, Anna-Boyksen-Str.",48616,643007,48.261925,11.661938,,,427301
"Garching, Auweg",562593,192615,48.246387,11.648643,,,427301
"Garching, Auweg",562593,585969,48.24694,11.649299,,,427301
"Garching, Boltzmannstraße",198772,494928,48.261154,11.668478,,,427301
"Garching, Breslauer Straße",644314,52332,48.24196,11.655156,,,427301
"Garching, Breslauer Straße",644314,651685,48.242096,11.655299,,,427301
"Garching, Brunnenweg",539882,510671,48.250595,11.656934,,,427301
"Garching, Brunnenweg",539882,57860,48.250664,11.657015,,,427301
"Garching, Bürgerhaus",656861,555742,48.250137,11.649963,,,427301
"Garching, Bürgerhaus",656861,596457,48.250168,11.650089,,,427301
"Garching, Daimlerstraße",655175,166388,48.250908,11.631027,,,427301
"Garching, Daimlerstraße",655175,65292,48.249683,11.631063,,,427301
"Garching, Forschungszentrum",617925,11373,48.26478,11.671227,,,427301
"Garching, Forschungszentrum",617925,115387,48.26479,11.671487,,,427301
"Garching, Forschungszentrum",617925,532849,48.265,11.67128,,,427301
"Garching, Forschungszentrum",617925,631015,48.26481,11.671361,,,427301
"Garching, Forschungszentrum",617925,71978,48.263474,11.670858,,,427301
"Garching, Forschungszentrum",617925,84194,48.264503,11.671164,,,427301
"Garching, Gewerbegebiet",102299,345404,48.249718,11.625278,,,427301
"Garching, Gewerbegebiet",102299,67640,48.25,11.622277,,,427301
"Garching, Graf-Zeppelin-Platz",106574,661519,48.24861,11.619097,,,427301
"Garching, Graf-Zeppelin-Platz",106574,70873,48.248707,11.619232,,,427301
"Garching, Gutenbergstraße",250038,348753,48.247402,11.625646,,,427301
"Garching, Gutenbergstraße",250038,652615,48.247646,11.624685,,,427301
"Garching, Keltenweg",123549,604293,48.25071,11.641007,,,427301
"Garching, Keltenweg",123549,89307,48.2508,11.640962,,,427301
"Garching, Lehrer-Stieglitz-Str",235214,233507,48.254005,11.653709,,,427301
"Garching, Lehrer-Stieglitz-Str",235214,415277,48.25455,11.653988,,,427301
"Garching, Lichtenbergstraße",544166,81491,48.267532,11.665513,,,427301
"Garching, Lilienthalstraße",401749,442144,48.252426,11.62031,,,427301
"Garching, Lilienthalstraße",401749,9625,48.252552,11.621667,,,427301
"Garching, Maier-Leibnitz-Str.",17541,195269,48.249905,11.64584,,,427301
"Garching, Maier-Leibnitz-Str.",17541,463020,48.2504,11.647134,,,427301
"Garching, Maier-Leibnitz-Str.",17541,674374,48.24959,11.647924,,,427301
"Garching, Mühlgasse",254428,656915,48.24736,11.655776,,,427301
"Garching, Mühlgasse",254428,66978,48.247646,11.655919,,,427301
"Garching, Parkring Nord",492855,30419,48.252,11.635492,,,427301
"Garching, Parkring Nord",492855,446564,48.25198,11.635384,,,427301
"Garching, Parkring Süd",448585,298224,48.250668,11.636093,,,427301
"Garching, Parkring Süd",448585,679022,48.25055,11.635465,,,427301
"Garching, Prof.-Angermair-Ring",173546,60924,48.244663,11.655452,,,427301
"Garching, Prof.-Angermair-Ring",173546,623006,48.24438,11.65538,,,427301
"Garching, Römerhofweg",414597,128113,48.254337,11.654976,,,427301
"Garching, Römerhofweg",414597,358938,48.25421,11.6545,,,427301
"Garching, Schleißheimer Kanal",25749,409591,48.237335,11.642148,,,427301
"Garching, Schleißheimer Kanal",25749,677381,48.237423,11.642391,,,427301
"Garching, Stettiner Weg",384945,118744,48.24461,11.651239,,,427301
"Garching, Stettiner Weg",384945,19267,48.24461,11.651104,,,427301
"Garching, Untere Straßäcker",149973,195723,48.25733,11.654365,,,427301
"Garching, Untere Straßäcker",149973,506225,48.257088,11.6545,,,427301
"Garching, Wasserturmstraße",540986,186192,48.24397,11.646667,,,427301
"Garching, Wasserturmstraße",540986,439710,48.244183,11.64655,,,427301
"Garching, Watzmannring",407172,116826,48.25284,11.658138,,,427301
"Garching, Watzmannring",407172,82467,48.252678,11.658228,,,427301
"Garching, Zeppelinstraße",290535,335871,48.25194,11.626446,,,427301
"Garching, Zeppelinstraße",290535,445323,48.251778,11.626886,,,427301
Garching-Hochbrück,192367,207158,48.24677,11.63029,,,427301
Garching-Hochbrück,192367,231563,48.247856,11.631243,,,427301
Garching-Hochbrück,192367,400506,48.247444,11.631117,,,427301
Garching-Hochbrück,192367,421566,48.247192,11.630793,,,427301
Garching-Hochbrück,192367,519031,48.248062,11.631216,,,427301
Garching-Hochbrück,192367,530190,48.247307,11.630883,,,427301
Garching-Hochbrück,192367,63464,48.247654,11.631117,,,427301
Garching-Hochbrück,192367,682216,48.247475,11.631,,,427301
Garching-Hochbrück,192367,69064,48.248337,11.630919,,,427301
Garmischer Straße,574586,241654,48.13006,11.527622,,,21135736
Garmischer Straße,574586,669048,48.130177,11.529077,,,20925402
Gartenstraße,476929,14016,48.172314,11.565216,,,248514108
Gartenstraße,476929,153948,48.172638,11.564911,,,248514108
Gartenstraße,476929,647976,48.17229,11.564731,,,248514108
Gauting,421560,164110,48.070084,11.376435,,,281774
Gauting,421560,170464,48.07,11.376058,,,281774
Gauting,421560,551807,48.069633,11.376103,,,281774
Gauting,421560,598030,48.070145,11.376184,,,281774
Gauting,421560,643176,48.069927,11.37631,,,281774
Gauting,421560,667667,48.07066,11.376146,,,281774
Gauting,421560,672260,48.069794,11.37622,,,281774
"Gauting, A.-Fachkliniken",634000,359301,48.06698,11.353609,,Ri,281774
"Gauting, Ammerseestraße",529028,415607,48.06949,11.364317,,,281774
"Gauting, Ammerseestraße",529028,421845,48.069633,11.364209,,,281774
"Gauting, Buchendorfer Berg",155646,307027,48.06402,11.390458,,Ri,1701549581
"Gauting, Buchendorfer Berg",155646,458916,48.064297,11.390629,,Ri,1701549581
"Gauting, Buchendorfer Straße",664354,275721,48.06502,11.386155,,Ri,1701549581
"Gauting, Buchendorfer Straße",664354,625573,48.06503,11.386407,,Ri,1701549581
"Gauting, Feldstraße",588997,120651,48.07088,11.394276,,Ri,1701549581
"Gauting, Feldstraße",588997,37353,48.070953,11.394276,,Ri,1701549581
"Gauting, Friedhof",421208,174558,48.073036,11.391761,,,1701549581
"Gauting, Friedhof",421208,268225,48.07425,11.392686,,,1701549581
"Gauting, J.-Dosch-Schule",356294,61413,48.06865,11.376408,,In,281774
"Gauting, Pentenrieder Straße",439476,42710,48.070232,11.358802,,,281774
"Gauting, Pentenrieder Straße",439476,601915,48.07013,11.358954,,,281774
"Gauting, Pippinplatz",488981,347746,48.07172,11.376067,,,281774
"Gauting, Planegger Straße",101882,20507,48.070965,11.390782,,,1701549581
"Gauting, Planegger Straße",101882,287197,48.071175,11.390755,,,1701549581
"Gauting, Rathaus",675657,174432,48.067028,11.379499,,,1701549581
"Gauting, Rathaus",675657,216190,48.067345,11.378861,,,281774
"Gauting, Schulzentrum",27795,44194,48.078606,11.37427,,Ri,281774
"Gauting, Sonnwendstraße",476784,134321,48.06727,11.393261,,Ri,1701549581
"Gauting, Sonnwendstraße",476784,566685,48.06721,11.393099,,Ri,1701549581
"Gauting, Unterbrunner Straße",499519,314456,48.06994,11.364245,,,281774
"Gauting, Unterbrunner Straße",499519,58116,48.069847,11.363949,,,281774
"Gauting, Untertaxetweg",672401,192598,48.062977,11.390728,,Ri,1701549581
"Gauting, Untertaxetweg",672401,223750,48.06318,11.390584,,Ri,1701549581
"Gauting, Würmbrücke",509333,257915,48.066048,11.382185,,,1701549581
"Gauting, Würmbrücke",509333,657304,48.066174,11.381466,,,1701549581
Gautinger Straße,577646,456888,48.084877,11.478466,,,122385516
Gautinger Straße,577646,56702,48.0849,11.478745,,,122385516
"Geiselbullach, Adlerweg",158908,117807,48.22214,11.335634,,,344652410
"Geiselbullach, Adlerweg",158908,214515,48.22228,11.336101,,,344652410
"Geiselbullach, Gewerbep. Nord",486274,115418,48.22977,11.334987,,,344652410
"Geiselbullach, Gewerbepark Ost",588937,124680,48.228275,11.337224,,Ri,344652410
"Geiselbullach, Gewerbepark Ost",588937,83373,48.22822,11.337323,,Ri,344652410
"Geiselbullach, Gewerbepark Süd",174908,485522,48.227005,11.334987,,Ri,344652410
"Geiselbullach, H.-Böcker-Str.",151600,175473,48.220783,11.333361,,,344652410
"Geiselbullach, H.-Böcker-Str.",151600,496029,48.220524,11.333191,,,344652410
"Geiselbullach, Kapellenweg",80124,219226,48.22551,11.342928,,,344652410
"Geiselbullach, Kapellenweg",80124,278377,48.22552,11.343081,,,344652410
Geisenbrunn,63869,431097,48.109158,11.324847,,,1096406559
Geisenhausenerstraße,192116,184976,48.098877,11.518073,,,1708362738
Geisenhausenerstraße,192116,383498,48.09874,11.519312,,,26343685
Gelbhofstraße,396354,200478,48.122314,11.475448,,1,16526138
Gellertstraße,600699,57548,48.162777,11.615235,,,49499180
Gellertstraße,600699,668587,48.16241,11.615235,,,49499180
Georg-Birk-Straße,640134,275650,48.16397,11.556925,,-,568017588
Georg-Brauchle-Haus,135109,556247,48.11027,11.637369,,,27186297
Georg-Brauchle-Haus,135109,95680,48.11016,11.638196,,,27186267
Georg-Brauchle-Ring,339359,123230,48.176613,11.530002,,,440662
Georg-Brauchle-Ring,339359,265973,48.175987,11.529185,,,295521
Georg-Brauchle-Ring,339359,467371,48.177193,11.529014,,,440666
Georg-Brauchle-Ring,339359,512177,48.177612,11.529697,,,295544
Georg-Brauchle-Ring,339359,56792,48.17608,11.528933,,,295521
Georg-Brauchle-Ring,339359,66198,48.17688,11.529329,,,440666
Georg-Brauchle-Ring,339359,663566,48.176636,11.528278,,,440665
Georg-Brauchle-Ring,339359,679121,48.177193,11.529122,,,440666
Georg-Hirth-Platz,3387,137810,48.134678,11.55609,,,27790741
Georg-Hirth-Platz,3387,412433,48.13453,11.556036,,,27790741
Georg-Reismüller-Straße,489364,325320,48.194225,11.464255,,,76465875
Georg-Reismüller-Straße,489364,417390,48.194393,11.463913,,,194593415
Georg-Zech-Allee,551957,217733,48.20871,11.532796,,,32822595
Georg-Zech-Allee,551957,667778,48.208878,11.532805,,,32822595
Georgenstraße,123975,290826,48.15533,11.583704,,,27152659
Georgenstraße,123975,439896,48.15501,11.583192,,,27152659
Geretsrieder Straße,258378,127189,48.099895,11.532796,,,26057134
Gerhardstraße,471135,127835,48.113087,11.566231,,,1562269486
Gerhardstraße,471135,573739,48.112774,11.565971,,,1562269486
Gerlachweg,88619,356463,48.18008,11.445992,,,194613459
Gerlachweg,88619,400272,48.180134,11.446297,,,194613459
Germering (S) West,430911,203570,48.128685,11.360365,,,1096406559
"Germering, A.-Stifter-Str.",60487,148086,48.122772,11.372752,,,1096406559
"Germering, A.-Stifter-Str.",60487,50040,48.1227,11.372671,,,1096406559
"Germering, Alfons-Baumann-Str.",69444,170934,48.12294,11.353978,,Ri,1096406559
"Germering, Alfons-Baumann-Str.",69444,1717,48.12288,11.35404,,,1096406559
"Germering, Am Forst",8910,191711,48.120056,11.377001,,,281774
"Germering, Am Forst",8910,599528,48.119778,11.37728,,,281774
"Germering, An der Markung",258700,389088,48.116768,11.364182,,Ri,281774
"Germering, An der Markung",258700,473633,48.11688,11.3642,,Ri,281774
"Germering, Beethovenstraße",217668,401113,48.13219,11.36438,,,1096406559
